step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
0,0.0,0.0,0.0,nan,nan,222.78509521484375,222.78509521484375,S10,box,0
1,0.03333333507180214,0.0,0.0,0.0,0.0,223.41690063476562,223.41690063476562,S10,box,0
2,0.06666667014360428,0.0,0.0,0.0,0.0,223.92359924316406,223.92359924316406,S10,box,0
3,0.10000000149011612,0.0,0.0,0.0,0.0,224.3644256591797,224.3644256591797,S10,box,0
4,0.13333334028720856,0.0,0.0,0.0,0.0,224.8563690185547,224.8563690185547,S10,box,0
5,0.1666666716337204,0.0,0.0,0.0,0.0,225.2686309814453,225.2686309814453,S10,box,0
6,0.20000000298023224,0.0,0.0,0.0,0.0,225.6241455078125,225.6241455078125,S10,box,0
7,0.23333333432674408,0.0,0.0,0.0,0.0,225.8142852783203,225.8142852783203,S10,box,0
8,0.2666666805744171,0.0,0.0,0.0,0.0,225.9386444091797,225.9386444091797,S10,box,0
9,0.30000001192092896,0.0,0.0,0.0,0.0,225.9086456298828,225.9086456298828,S10,box,0
10,0.3333333432674408,0.0,0.0,0.0,0.0,225.8874969482422,225.8874969482422,S10,box,0
11,0.36666667461395264,0.0,0.0,0.0,0.0,225.72695922851562,225.72695922851562,S10,box,0
12,0.4000000059604645,0.0,0.0,0.0,0.0,225.57765197753906,225.57765197753906,S10,box,0
13,0.4333333373069763,0.0,0.0,0.0,0.0,225.51490783691406,225.51490783691406,S10,box,0
14,0.46666666865348816,0.0,0.0,0.0,0.0,225.43829345703125,225.43829345703125,S10,box,0
15,0.5,0.0,0.0,0.0,0.0,225.3303985595703,225.3303985595703,S10,box,0
16,0.5333333611488342,0.0,0.0,0.0,0.0,225.208251953125,225.208251953125,S10,box,0
17,0.5666666626930237,0.0,0.0,0.0,0.0,225.0762176513672,225.0762176513672,S10,box,0
18,0.6000000238418579,0.0,0.0,0.0,0.0,224.9620819091797,224.9620819091797,S10,box,0
19,0.6333333253860474,0.0,0.0,0.0,0.0,224.79855346679688,224.79855346679688,S10,box,0
20,0.6666666865348816,0.0,0.0,0.0,0.0,224.70150756835938,224.70150756835938,S10,box,0
21,0.699999988079071,0.0,0.0,0.0,0.0,224.55752563476562,224.55752563476562,S10,box,0
22,0.7333333492279053,0.0,0.0,0.0,0.0,224.42599487304688,224.42599487304688,S10,box,0
23,0.7666666507720947,0.0,0.0,0.0,0.0,224.2227325439453,224.2227325439453,S10,box,0
24,0.800000011920929,0.0,0.0,0.0,0.0,223.9364776611328,223.9364776611328,S10,box,0
25,0.8333333134651184,0.0,0.0,0.0,0.0,223.5914306640625,223.5914306640625,S10,box,0
26,0.8666666746139526,0.0,0.0,0.0,0.0,223.14056396484375,223.14056396484375,S10,box,0
27,0.8999999761581421,0.0,0.0,0.0,0.0,222.66378784179688,222.66378784179688,S10,box,0
28,0.9333333373069763,0.0,0.0,0.0,0.0,222.17306518554688,222.17306518554688,S10,box,0
29,0.9666666388511658,0.0,0.0,0.0,0.0,220.48919677734375,220.48919677734375,S10,box,0
0,0.0,0.0,0.0,nan,nan,223.01846313476562,223.01846313476562,S10,jump,10
1,0.03333333507180214,0.0,0.0,0.0,0.0,223.62062072753906,223.62062072753906,S10,jump,10
2,0.06666667014360428,0.0,0.0,0.0,0.0,223.96939086914062,223.96939086914062,S10,jump,10
3,0.10000000149011612,0.0,0.0,0.0,0.0,224.1762237548828,224.1762237548828,S10,jump,10
4,0.13333334028720856,0.0,0.0,0.0,0.0,224.4171905517578,224.4171905517578,S10,jump,10
5,0.1666666716337204,0.0,0.0,0.0,0.0,224.76358032226562,224.76358032226562,S10,jump,10
6,0.20000000298023224,0.0,0.0,0.0,0.0,225.1324462890625,225.1324462890625,S10,jump,10
7,0.23333333432674408,0.0,0.0,0.0,0.0,225.32765197753906,225.32765197753906,S10,jump,10
8,0.2666666805744171,0.0,0.0,0.0,0.0,225.43301391601562,225.43301391601562,S10,jump,10
9,0.30000001192092896,0.0,0.0,0.0,0.0,225.44076538085938,225.44076538085938,S10,jump,10
10,0.3333333432674408,0.0,0.0,0.0,0.0,225.3992919921875,225.3992919921875,S10,jump,10
11,0.36666667461395264,0.0,0.0,0.0,0.0,225.26318359375,225.26318359375,S10,jump,10
12,0.4000000059604645,0.0,0.0,0.0,0.0,225.1775665283203,225.1775665283203,S10,jump,10
13,0.4333333373069763,0.0,0.0,0.0,0.0,225.07806396484375,225.07806396484375,S10,jump,10
14,0.46666666865348816,0.0,0.0,0.0,0.0,224.9114227294922,224.9114227294922,S10,jump,10
15,0.5,0.0,0.0,0.0,0.0,224.7739715576172,224.7739715576172,S10,jump,10
16,0.5333333611488342,0.0,0.0,0.0,0.0,224.66549682617188,224.66549682617188,S10,jump,10
