step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
0,0.0,0.0,0.0,nan,nan,222.9792938232422,222.9792938232422,S10,box,1
1,0.012500000186264515,0.0,0.0,0.0,0.0,223.22915649414062,223.22915649414062,S10,box,1
2,0.02500000037252903,0.0,0.0,0.0,0.0,223.44313049316406,223.44313049316406,S10,box,1
3,0.03750000149011612,0.0,0.0,0.0,0.0,223.62867736816406,223.62867736816406,S10,box,1
4,0.05000000074505806,0.0,0.0,0.0,0.0,223.7674102783203,223.7674102783203,S10,box,1
5,0.0625,0.0,0.0,0.0,0.0,223.87847900390625,223.87847900390625,S10,box,1
6,0.07500000298023224,0.0,0.0,0.0,0.0,223.9602813720703,223.9602813720703,S10,box,1
7,0.08749999850988388,0.0,0.0,0.0,0.0,224.0333251953125,224.0333251953125,S10,box,1
8,0.10000000149011612,0.0,0.0,0.0,0.0,224.14724731445312,224.14724731445312,S10,box,1
9,0.11249999701976776,0.0,0.0,0.0,0.0,224.26998901367188,224.26998901367188,S10,box,1
10,0.125,0.0,0.0,0.0,0.0,224.35272216796875,224.35272216796875,S10,box,1
11,0.13750000298023224,0.0,0.0,0.0,0.0,224.4257354736328,224.4257354736328,S10,box,1
12,0.15000000596046448,0.0,0.0,0.0,0.0,224.54995727539062,224.54995727539062,S10,box,1
13,0.16249999403953552,0.0,0.0,0.0,0.0,224.69992065429688,224.69992065429688,S10,box,1
14,0.17499999701976776,0.0,0.0,0.0,0.0,224.86978149414062,224.86978149414062,S10,box,1
15,0.1875,0.0,0.0,0.0,0.0,224.94036865234375,224.94036865234375,S10,box,1
16,0.20000000298023224,0.0,0.0,0.0,0.0,224.98629760742188,224.98629760742188,S10,box,1
17,0.21250000596046448,0.0,0.0,0.0,0.0,225.08734130859375,225.08734130859375,S10,box,1
18,0.22499999403953552,0.0,0.0,0.0,0.0,225.10733032226562,225.10733032226562,S10,box,1
19,0.23749999701976776,0.0,0.0,0.0,0.0,225.16534423828125,225.16534423828125,S10,box,1
20,0.25,0.0,0.0,0.0,0.0,225.20733642578125,225.20733642578125,S10,box,1
21,0.26249998807907104,0.0,0.0,0.0,0.0,225.27162170410156,225.27162170410156,S10,box,1
22,0.2750000059604645,0.0,0.0,0.0,0.0,225.30970764160156,225.30970764160156,S10,box,1
23,0.2874999940395355,0.0,0.0,0.0,0.0,225.2949676513672,225.2949676513672,S10,box,1
24,0.30000001192092896,0.0,0.0,0.0,0.0,225.29214477539062,225.29214477539062,S10,box,1
25,0.3125,0.0,0.0,0.0,0.0,225.27926635742188,225.27926635742188,S10,box,1
26,0.32499998807907104,0.0,0.0,0.0,0.0,225.248046875,225.248046875,S10,box,1
27,0.3375000059604645,0.0,0.0,0.0,0.0,225.19845581054688,225.19845581054688,S10,box,1
28,0.3499999940395355,0.0,0.0,0.0,0.0,225.17062377929688,225.17062377929688,S10,box,1
29,0.36250001192092896,0.0,0.0,0.0,0.0,225.1122589111328,225.1122589111328,S10,box,1
30,0.375,0.0,0.0,0.0,0.0,225.08901977539062,225.08901977539062,S10,box,1
31,0.38749998807907104,0.0,0.0,0.0,0.0,225.04713439941406,225.04713439941406,S10,box,1
32,0.4000000059604645,0.0,0.0,0.0,0.0,224.99560546875,224.99560546875,S10,box,1
33,0.4124999940395355,0.0,0.0,0.0,0.0,224.94207763671875,224.94207763671875,S10,box,1
34,0.42500001192092896,0.0,0.0,0.0,0.0,224.8808135986328,224.8808135986328,S10,box,1
35,0.4375,0.0,0.0,0.0,0.0,224.8524169921875,224.8524169921875,S10,box,1
36,0.44999998807907104,0.0,0.0,0.0,0.0,224.82931518554688,224.82931518554688,S10,box,1
37,0.4625000059604645,0.0,0.0,0.0,0.0,224.7984619140625,224.7984619140625,S10,box,1
