step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
0,0.0,0.24919569492340088,0.020733453333377838,nan,nan,222.7668914794922,222.82479858398438,S10,box,2
1,0.019999999552965164,0.2639331519603729,0.02535152994096279,0.7426812648773193,0.038413096219301224,223.1446075439453,223.19984436035156,S10,box,2
2,0.03999999910593033,0.28061848878860474,0.027410119771957397,0.7680599093437195,0.039109356701374054,223.41595458984375,223.46795654296875,S10,box,2
3,0.05999999865889549,0.300529420375824,0.03178940340876579,0.7846814393997192,0.03822395205497742,223.6492156982422,223.6975860595703,S10,box,2
4,0.07999999821186066,0.3213392198085785,0.033307693898677826,0.8053346872329712,0.03811950609087944,223.75555419921875,223.7999267578125,S10,box,2
5,0.10000000149011612,0.3420058786869049,0.03990798071026802,0.8206083178520203,0.029536154121160507,223.94400024414062,223.9861297607422,S10,box,2
6,0.11999999731779099,0.35861530900001526,0.0522976890206337,0.8351590633392334,0.030506443232297897,224.08029174804688,224.12115478515625,S10,box,2
7,0.14000000059604645,0.36234599351882935,0.05771223083138466,0.8431284427642822,0.0334179550409317,224.2451629638672,224.2860870361328,S10,box,2
8,0.1599999964237213,0.36253154277801514,0.07077112793922424,0.8515867590904236,0.0452696718275547,224.4368133544922,224.47853088378906,S10,box,2
9,0.18000000715255737,0.35965219140052795,0.08139756321907043,0.8512829542160034,0.037787970155477524,224.58587646484375,224.62826538085938,S10,box,2
10,0.20000000298023224,0.3605900704860687,0.09012726694345474,0.8556689023971558,0.0427127443253994,224.7367706298828,224.78170776367188,S10,box,2
11,0.2199999988079071,0.35789644718170166,0.07342993468046188,0.8528442978858948,0.04145444557070732,224.87228393554688,224.9195098876953,S10,box,2
12,0.23999999463558197,0.3544219434261322,0.0549221895635128,0.8612667322158813,0.03411740064620972,225.00775146484375,225.05899047851562,S10,box,2
13,0.25999999046325684,0.3513031303882599,0.04918982461094856,0.8673999309539795,0.026059754192829132,225.06805419921875,225.12115478515625,S10,box,2
14,0.2800000011920929,0.3538314402103424,0.04884207621216774,0.8739644885063171,0.024589207023382187,225.10720825195312,225.16159057617188,S10,box,2
15,0.30000001192092896,0.3561730682849884,0.04552781209349632,0.8766903877258301,0.027652226388454437,225.17312622070312,225.22897338867188,S10,box,2
16,0.3199999928474426,0.35924938321113586,0.04405997693538666,0.8831361532211304,0.025783900171518326,225.16616821289062,225.22296142578125,S10,box,2
17,0.3400000035762787,0.3625090420246124,0.04276295751333237,0.8890706896781921,0.022849421948194504,225.11297607421875,225.170654296875,S10,box,2
