step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
0,0.0,0.2484443634748459,0.01632693223655224,nan,nan,222.9792938232422,223.03732299804688,S10,box,1
1,0.03333333507180214,0.27249476313591003,0.019892649725079536,0.7181264758110046,0.033709172159433365,223.5826873779297,223.63595581054688,S10,box,1
2,0.06666667014360428,0.3132970929145813,0.025781041011214256,0.7437172532081604,0.04395753890275955,223.93173217773438,223.97889709472656,S10,box,1
3,0.10000000149011612,0.35181012749671936,0.03517554700374603,0.7742401361465454,0.04224737733602524,224.1208953857422,224.163818359375,S10,box,1
4,0.13333334028720856,0.37128573656082153,0.03747716546058655,0.8125086426734924,0.041820358484983444,224.30445861816406,224.34547424316406,S10,box,1
5,0.1666666716337204,0.37538406252861023,0.04973846673965454,0.8160356879234314,0.037009648978710175,224.6118621826172,224.652099609375,S10,box,1
6,0.20000000298023224,0.3722182810306549,0.05549278482794762,0.835159182548523,0.034525953233242035,224.84059143066406,224.88331604003906,S10,box,1
7,0.23333333432674408,0.3779912292957306,0.06264442205429077,0.8353155851364136,0.04665202647447586,224.99317932128906,225.03945922851562,S10,box,1
8,0.2666666805744171,0.3888481557369232,0.05909942835569382,0.8552381992340088,0.028618087992072105,225.13717651367188,225.18740844726562,S10,box,1
9,0.30000001192092896,0.39325422048568726,0.05154748633503914,0.8628848195075989,0.026913944631814957,225.13722229003906,225.1902618408203,S10,box,1
10,0.3333333432674408,0.3990267515182495,0.049086228013038635,0.8803351521492004,0.020778926089406013,225.05665588378906,225.11154174804688,S10,box,1
11,0.36666667461395264,0.39994609355926514,0.046131059527397156,0.8896229863166809,0.02109500765800476,224.90260314941406,224.9593963623047,S10,box,1
12,0.4000000059604645,0.39980870485305786,0.04355740174651146,0.894834041595459,0.017684681341052055,224.8128204345703,224.87103271484375,S10,box,1
13,0.4333333373069763,0.39587655663490295,0.043123215436935425,0.900270938873291,0.01761545054614544,224.71127319335938,224.7718505859375,S10,box,1
14,0.46666666865348816,0.39601007103919983,0.03886645659804344,0.905184268951416,0.018359890207648277,224.6724090576172,224.73599243164062,S10,box,1
15,0.5,0.3898482620716095,0.03828361630439758,0.9082307815551758,0.015032526105642319,224.5982208251953,224.66505432128906,S10,box,1
16,0.5333333611488342,0.38769403100013733,0.036705922335386276,0.9119399189949036,0.014199789613485336,224.4854278564453,224.5568389892578,S10,box,1
17,0.5666666626930237,0.3823661208152771,0.035551004111766815,0.9120913147926331,0.014182571321725845,224.35223388671875,224.42889404296875,S10,box,1
18,0.6000000238418579,0.37551257014274597,0.035636287182569504,0.9146493077278137,0.013186694122850895,224.1927032470703,224.27459716796875,S10,box,1
19,0.6333333253860474,0.3682941496372223,0.03359086811542511,0.913897693157196,0.012680581770837307,224.05152893066406,224.13868713378906,S10,box,1
20,0.6666666865348816,0.35854580998420715,0.031845059245824814,0.9106014966964722,0.012933561578392982,223.95680236816406,224.04974365234375,S10,box,1
21,0.699999988079071,0.34876778721809387,0.03137599304318428,0.9056999087333679,0.014130781404674053,223.8690643310547,223.9668731689453,S10,box,1
22,0.7333333492279053,0.34084054827690125,0.028694352135062218,0.900588870048523,0.0127450842410326,223.79510498046875,223.8961639404297,S10,box,1
