step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
0,0.0,0.25190550088882446,0.01486368291079998,nan,nan,222.78509521484375,222.84222412109375,S10,box,0
1,0.03333333507180214,0.27610182762145996,0.019516386091709137,0.7292490601539612,0.032635658979415894,223.41761779785156,223.4698486328125,S10,box,0
2,0.06666667014360428,0.31888291239738464,0.030276600271463394,0.7560478448867798,0.037383902817964554,223.9248046875,223.97140502929688,S10,box,0
3,0.10000000149011612,0.3519717752933502,0.043766457587480545,0.7826926112174988,0.034442149102687836,224.36651611328125,224.40907287597656,S10,box,0
4,0.13333334028720856,0.3700353503227234,0.07157108932733536,0.7991060614585876,0.04056789353489876,224.85983276367188,224.9010772705078,S10,box,0
5,0.1666666716337204,0.37255948781967163,0.07398714125156403,0.8255158066749573,0.039142902940511703,225.27496337890625,225.31784057617188,S10,box,0
6,0.20000000298023224,0.35624566674232483,0.06218339502811432,0.8209434151649475,0.04379139840602875,225.6327667236328,225.68032836914062,S10,box,0
7,0.23333333432674408,0.35792556405067444,0.05527156963944435,0.825103223323822,0.04033922031521797,225.8243408203125,225.8765869140625,S10,box,0
8,0.2666666805744171,0.3639773726463318,0.05003606900572777,0.8371992707252502,0.035336099565029144,225.94888305664062,226.0047607421875,S10,box,0
9,0.30000001192092896,0.3715091645717621,0.04528671130537987,0.8608880639076233,0.024242127314209938,225.91786193847656,225.9754638671875,S10,box,0
10,0.3333333432674408,0.3743470311164856,0.043129801750183105,0.8714759349822998,0.019160430878400803,225.89552307128906,225.95449829101562,S10,box,0
11,0.36666667461395264,0.37918397784233093,0.04300690442323685,0.8861282467842102,0.018649734556674957,225.7344207763672,225.79446411132812,S10,box,0
12,0.4000000059604645,0.38166749477386475,0.04559709504246712,0.8897088170051575,0.019254935905337334,225.5845489501953,225.64544677734375,S10,box,0
13,0.4333333373069763,0.3793189227581024,0.04264858737587929,0.8955062627792358,0.016104131937026978,225.52072143554688,225.58294677734375,S10,box,0
14,0.46666666865348816,0.3767310082912445,0.04360255226492882,0.8982511758804321,0.015341833233833313,225.442626953125,225.5071563720703,S10,box,0
15,0.5,0.3756709694862366,0.04275379702448845,0.9033837914466858,0.016008907929062843,225.33416748046875,225.4011688232422,S10,box,0
16,0.5333333611488342,0.3756881654262543,0.04311203956604004,0.9062029123306274,0.013648333959281445,225.2122039794922,225.282958984375,S10,box,0
17,0.5666666626930237,0.3731386065483093,0.04154983162879944,0.9090115427970886,0.013626440428197384,225.08102416992188,225.1562042236328,S10,box,0
18,0.6000000238418579,0.3712395429611206,0.04583746939897537,0.9107798337936401,0.01494006160646677,224.9708251953125,225.0509033203125,S10,box,0
19,0.6333333253860474,0.3641466498374939,0.04384564980864525,0.9113640785217285,0.01511343289166689,224.81031799316406,224.89559936523438,S10,box,0
20,0.6666666865348816,0.35675564408302307,0.039643920958042145,0.9097300171852112,0.01567566953599453,224.7175750732422,224.8076934814453,S10,box,0
21,0.699999988079071,0.3497673273086548,0.035736557096242905,0.9066786766052246,0.015192561782896519,224.57736206054688,224.6721649169922,S10,box,0
22,0.7333333492279053,0.3404634892940521,0.028782056644558907,0.8999484777450562,0.014895220287144184,224.45065307617188,224.5479736328125,S10,box,0
23,0.7666666507720947,0.334375262260437,0.02371574193239212,0.8913428783416748,0.011236448772251606,224.2493133544922,224.3460235595703,S10,box,0
24,0.800000011920929,0.33046913146972656,0.019084978848695755,0.8813086748123169,0.01104703638702631,223.96376037597656,224.0548095703125,S10,box,0
25,0.8333333134651184,0.33177676796913147,0.01599479466676712,0.8696523904800415,0.010456269606947899,223.6124267578125,223.69015502929688,S10,box,0
26,0.8666666746139526,0.3386378884315491,0.0124596506357193,0.8528305292129517,0.008677220903337002,223.1476287841797,223.202392578125,S10,box,0
27,0.8999999761581421,0.35591447353363037,0.012775175273418427,0.8264695405960083,0.009369265288114548,222.64727783203125,222.67047119140625,S10,box,0
28,0.9333333373069763,0.3883780241012573,0.01408233493566513,0.7788556218147278,0.012164687737822533,222.12954711914062,222.1234893798828,S10,box,0
29,0.9666666388511658,0.4505108892917633,0.018024694174528122,0.6161269545555115,0.023987459018826485,220.4246826171875,220.40744018554688,S10,box,0
0,0.0,0.3724800646305084,0.06117590516805649,nan,nan,223.01846313476562,222.9951629638672,S10,jump,10
1,0.03333333507180214,0.4334733486175537,0.09688824415206909,0.8021231889724731,0.08299315720796585,223.618896484375,223.59780883789062,S10,jump,10
2,0.06666667014360428,0.5084278583526611,0.11060670763254166,0.7953304648399353,0.06989850848913193,223.9636993408203,223.9492645263672,S10,jump,10
3,0.10000000149011612,0.5760265588760376,0.10794082283973694,0.8111981153488159,0.0709228366613388,224.1593475341797,224.1564483642578,S10,jump,10
4,0.13333334028720856,0.6257538199424744,0.13281798362731934,0.8613277673721313,0.042165014892816544,224.37796020507812,224.3824005126953,S10,jump,10
5,0.1666666716337204,0.6082194447517395,0.13212643563747406,0.8712764978408813,0.05365045368671417,224.69581604003906,224.69723510742188,S10,jump,10
6,0.20000000298023224,0.5610993504524231,0.10867241024971008,0.8636842966079712,0.04471816122531891,225.03912353515625,225.03187561035156,S10,jump,10
7,0.23333333432674408,0.5294211506843567,0.09626972675323486,0.867455780506134,0.02461504191160202,225.2161865234375,225.1981201171875,S10,jump,10
8,0.2666666805744171,0.5082327127456665,0.078837089240551,0.8727170825004578,0.024673953652381897,225.31094360351562,225.28378295898438,S10,jump,10
9,0.30000001192092896,0.49726951122283936,0.07699587941169739,0.8788655996322632,0.021048758178949356,225.31253051757812,225.27919006347656,S10,jump,10
10,0.3333333432674408,0.4931960701942444,0.059970591217279434,0.8963578939437866,0.012589199468493462,225.2649688720703,225.22723388671875,S10,jump,10
11,0.36666667461395264,0.48933476209640503,0.05418729782104492,0.8998852372169495,0.014437269419431686,225.1294708251953,225.08912658691406,S10,jump,10
12,0.4000000059604645,0.4904839098453522,0.051666706800460815,0.9093590378761292,0.01238972321152687,225.0361785888672,224.99432373046875,S10,jump,10
13,0.4333333373069763,0.4880726933479309,0.048351023346185684,0.9170854091644287,0.01170684490352869,224.93646240234375,224.8936004638672,S10,jump,10
14,0.46666666865348816,0.48185214400291443,0.04589472711086273,0.9224489331245422,0.011902141384780407,224.76629638671875,224.7234344482422,S10,jump,10
15,0.5,0.47907009720802307,0.04253419488668442,0.9278647303581238,0.010103858076035976,224.6275634765625,224.584716796875,S10,jump,10
16,0.5333333611488342,0.4735105037689209,0.03798479959368706,0.9299891591072083,0.008525245822966099,224.51205444335938,224.46937561035156,S10,jump,10
17,0.5666666626930237,0.4723964035511017,0.03891558572649956,0.9334779977798462,0.008479789830744267,224.38893127441406,224.3455352783203,S10,jump,10
18,0.6000000238418579,0.4674581289291382,0.03847010061144829,0.9343039989471436,0.008309988304972649,224.2573699951172,224.2136688232422,S10,jump,10
19,0.6333333253860474,0.463204026222229,0.03634962812066078,0.9372888803482056,0.007775916252285242,224.1374969482422,224.0933837890625,S10,jump,10
20,0.6666666865348816,0.46032628417015076,0.035907406359910965,0.9381359219551086,0.007317126262933016,224.01368713378906,223.96986389160156,S10,jump,10
21,0.699999988079071,0.4580205976963043,0.037160005420446396,0.9377018809318542,0.0070700934156775475,223.90341186523438,223.8603973388672,S10,jump,10
22,0.7333333492279053,0.454257607460022,0.03716002032160759,0.936242401599884,0.007268119137734175,223.78195190429688,223.74049377441406,S10,jump,10
23,0.7666666507720947,0.4503506124019623,0.03764647990465164,0.9327400922775269,0.008316638879477978,223.6156005859375,223.57583618164062,S10,jump,10
24,0.800000011920929,0.4503830075263977,0.03789081424474716,0.9291155934333801,0.008288382552564144,223.3714141845703,223.33245849609375,S10,jump,10
25,0.8333333134651184,0.4565613567829132,0.038844943046569824,0.9244521260261536,0.008414548821747303,223.0776824951172,223.0391845703125,S10,jump,10
26,0.8666666746139526,0.47036442160606384,0.039208803325891495,0.9177199006080627,0.009021060541272163,222.65374755859375,222.6172637939453,S10,jump,10
27,0.8999999761581421,0.4881063997745514,0.038589734584093094,0.9051159620285034,0.008656399324536324,222.20346069335938,222.1700439453125,S10,jump,10
28,0.9333333373069763,0.49890828132629395,0.03760307654738426,0.8692757487297058,0.009817122481763363,221.7447509765625,221.71478271484375,S10,jump,10
29,0.9666666388511658,0.5074570775032043,0.032638948410749435,0.7085793614387512,0.017405135557055473,220.2025909423828,220.19564819335938,S10,jump,10
0,0.0,0.46001750230789185,0.0701732486486435,nan,nan,223.05384826660156,223.02743530273438,S10,run,20
1,0.03333333507180214,0.5581651926040649,0.12089592963457108,0.8310062289237976,0.05937780812382698,223.59523010253906,223.5713348388672,S10,run,20
2,0.06666667014360428,0.6857828497886658,0.21109840273857117,0.8000162839889526,0.07791656255722046,223.9359893798828,223.9217071533203,S10,run,20
3,0.10000000149011612,0.7407460808753967,0.18777038156986237,0.8353545665740967,0.0546836219727993,224.10816955566406,224.10836791992188,S10,run,20
4,0.13333334028720856,0.7650734186172485,0.16268207132816315,0.8503220081329346,0.0630866065621376,224.4669647216797,224.4764404296875,S10,run,20
5,0.1666666716337204,0.7410928606987,0.1718052178621292,0.8781759142875671,0.03417142108082771,224.8465576171875,224.85174560546875,S10,run,20
6,0.20000000298023224,0.6998488306999207,0.15134811401367188,0.8866645693778992,0.03561036288738251,225.20062255859375,225.19349670410156,S10,run,20
7,0.23333333432674408,0.6638195514678955,0.14793097972869873,0.8819482922554016,0.026397543027997017,225.4409942626953,225.4177703857422,S10,run,20
8,0.2666666805744171,0.6348786354064941,0.10978448390960693,0.8926927447319031,0.0283169224858284,225.59596252441406,225.5586700439453,S10,run,20
9,0.30000001192092896,0.6392011642456055,0.0960405096411705,0.9074729084968567,0.017863521352410316,225.61929321289062,225.57284545898438,S10,run,20
10,0.3333333432674408,0.6479706764221191,0.08905593305826187,0.9186498522758484,0.015722405165433884,225.58880615234375,225.53480529785156,S10,run,20
11,0.36666667461395264,0.6524399518966675,0.07633600383996964,0.9266449809074402,0.009843583218753338,225.57907104492188,225.51959228515625,S10,run,20
12,0.4000000059604645,0.6619347929954529,0.07126115262508392,0.9372535943984985,0.008533379063010216,225.4715118408203,225.40811157226562,S10,run,20
13,0.4333333373069763,0.664824903011322,0.0666837990283966,0.9409680366516113,0.008785981684923172,225.4011993408203,225.33551025390625,S10,run,20
14,0.46666666865348816,0.6598422527313232,0.06268688291311264,0.9469411969184875,0.006433459464460611,225.33413696289062,225.26641845703125,S10,run,20
15,0.5,0.6590068340301514,0.06455305218696594,0.950839102268219,0.0068585737608373165,225.23971557617188,225.17079162597656,S10,run,20
16,0.5333333611488342,0.6546080708503723,0.06715390831232071,0.951361358165741,0.007646990939974785,225.1150360107422,225.04469299316406,S10,run,20
17,0.5666666626930237,0.6514429450035095,0.06730329245328903,0.9550002813339233,0.007370208390057087,224.98963928222656,224.91912841796875,S10,run,20
18,0.6000000238418579,0.6470174789428711,0.0667734146118164,0.9572263956069946,0.006550118792802095,224.8284149169922,224.7576446533203,S10,run,20
19,0.6333333253860474,0.6407061815261841,0.06762007623910904,0.9572550654411316,0.006729431916028261,224.69117736816406,224.62159729003906,S10,run,20
20,0.6666666865348816,0.6331174373626709,0.06260348856449127,0.9569506645202637,0.005599734839051962,224.56405639648438,224.49725341796875,S10,run,20
21,0.699999988079071,0.6306685209274292,0.05943945050239563,0.9581097364425659,0.005189348012208939,224.47592163085938,224.4133758544922,S10,run,20
22,0.7333333492279053,0.622724175453186,0.0581696555018425,0.953805148601532,0.006347558461129665,224.35531616210938,224.29835510253906,S10,run,20
23,0.7666666507720947,0.619802713394165,0.059351712465286255,0.9542366862297058,0.006906313356012106,224.19424438476562,224.1421356201172,S10,run,20
24,0.800000011920929,0.6226873397827148,0.062008336186409,0.9525407552719116,0.007080575451254845,223.9556884765625,223.906005859375,S10,run,20
25,0.8333333134651184,0.6350442171096802,0.06285470724105835,0.9501715898513794,0.0065826475620269775,223.59051513671875,223.539794921875,S10,run,20
26,0.8666666746139526,0.6576122641563416,0.06465766578912735,0.9468127489089966,0.006978550460189581,223.16375732421875,223.10983276367188,S10,run,20
27,0.8999999761581421,0.68852698802948,0.06714417040348053,0.9402058124542236,0.006975383032113314,222.71768188476562,222.6602020263672,S10,run,20
28,0.9333333373069763,0.7114874720573425,0.06993640959262848,0.918897807598114,0.008063900284469128,222.2637939453125,222.20509338378906,S10,run,20
29,0.9666666388511658,0.703855574131012,0.06251779943704605,0.8008233904838562,0.015314668416976929,220.70094299316406,220.67543029785156,S10,run,20
0,0.0,0.4767819046974182,0.086729034781456,nan,nan,223.00863647460938,222.96087646484375,S10,walk,30
1,0.03333333507180214,0.5679387450218201,0.12821127474308014,0.8227495551109314,0.0598471462726593,223.578369140625,223.53199768066406,S10,walk,30
2,0.06666667014360428,0.6907925009727478,0.16567085683345795,0.7936869263648987,0.08015820384025574,223.87110900878906,223.83004760742188,S10,walk,30
3,0.10000000149011612,0.7888901829719543,0.18586187064647675,0.7913151383399963,0.09833520650863647,224.00135803222656,223.97210693359375,S10,walk,30
4,0.13333334028720856,0.8160337805747986,0.22080403566360474,0.8609371781349182,0.08467532694339752,224.0841827392578,224.06341552734375,S10,walk,30
5,0.1666666716337204,0.794899046421051,0.2044350504875183,0.8865720629692078,0.04144933447241783,224.3286590576172,224.30679321289062,S10,walk,30
6,0.20000000298023224,0.7665714025497437,0.17755785584449768,0.8917386531829834,0.051411837339401245,224.53118896484375,224.5010986328125,S10,walk,30
7,0.23333333432674408,0.7453334331512451,0.14691713452339172,0.8926924467086792,0.027767164632678032,224.7669219970703,224.7274932861328,S10,walk,30
8,0.2666666805744171,0.7171900868415833,0.1016981303691864,0.8926171064376831,0.030285317450761795,224.8743133544922,224.82447814941406,S10,walk,30
9,0.30000001192092896,0.7219334244728088,0.0798168033361435,0.9069222211837769,0.02455548197031021,224.83387756347656,224.77505493164062,S10,walk,30
10,0.3333333432674408,0.7134244441986084,0.06722721457481384,0.9202150106430054,0.018879003822803497,224.86602783203125,224.80245971679688,S10,walk,30
11,0.36666667461395264,0.7143189907073975,0.06680972129106522,0.9270377159118652,0.012367907911539078,224.75875854492188,224.69137573242188,S10,walk,30
12,0.4000000059604645,0.7085201740264893,0.07234843075275421,0.9316698312759399,0.0111228683963418,224.6960906982422,224.62637329101562,S10,walk,30
13,0.4333333373069763,0.7071734070777893,0.07175563275814056,0.9369523525238037,0.006769980303943157,224.5653839111328,224.49380493164062,S10,walk,30
14,0.46666666865348816,0.6986685395240784,0.07089908421039581,0.9454061388969421,0.00704989954829216,224.5113983154297,224.4385528564453,S10,walk,30
15,0.5,0.6849972009658813,0.07183342427015305,0.947160005569458,0.008499271236360073,224.40707397460938,224.3330841064453,S10,walk,30
16,0.5333333611488342,0.6702253222465515,0.06318653374910355,0.9508887529373169,0.0063011921010911465,224.3328399658203,224.25782775878906,S10,walk,30
17,0.5666666626930237,0.6618302464485168,0.0656391829252243,0.9518550634384155,0.007494659163057804,224.1849822998047,224.1074676513672,S10,walk,30
18,0.6000000238418579,0.6488404273986816,0.06669700145721436,0.9537200927734375,0.0069798254407942295,224.06739807128906,223.9888458251953,S10,walk,30
19,0.6333333253860474,0.638239324092865,0.06562802195549011,0.9538891911506653,0.006249484606087208,223.9519500732422,223.87319946289062,S10,walk,30
20,0.6666666865348816,0.63304603099823,0.06523668020963669,0.9544833302497864,0.006440880708396435,223.85223388671875,223.77398681640625,S10,walk,30
21,0.699999988079071,0.6279014945030212,0.06425095349550247,0.9553928971290588,0.005800037644803524,223.73471069335938,223.65789794921875,S10,walk,30
22,0.7333333492279053,0.6214383244514465,0.06191878765821457,0.9546845555305481,0.005968492012470961,223.5769805908203,223.5025177001953,S10,walk,30
23,0.7666666507720947,0.619709849357605,0.06268260627985,0.9542811512947083,0.005697410088032484,223.38246154785156,223.3106231689453,S10,walk,30
24,0.800000011920929,0.6206241846084595,0.06297050416469574,0.9516571164131165,0.007213385310024023,223.17129516601562,223.1016082763672,S10,walk,30
25,0.8333333134651184,0.6340769529342651,0.06470481306314468,0.9503746628761292,0.0076167769730091095,222.83584594726562,222.76922607421875,S10,walk,30
26,0.8666666746139526,0.6593494415283203,0.06662189215421677,0.948296070098877,0.006555687170475721,222.39974975585938,222.33822631835938,S10,walk,30
27,0.8999999761581421,0.6933949589729309,0.0676305890083313,0.9421731233596802,0.006475771311670542,221.93527221679688,221.88150024414062,S10,walk,30
