step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
0,0.0,0.24919569492340088,0.020733453333377838,nan,nan,222.7668914794922,222.82479858398438,S10,box,2
1,0.03333333507180214,0.2745680510997772,0.028418879956007004,0.725577712059021,0.047330327332019806,223.34811401367188,223.40127563476562,S10,box,2
2,0.06666667014360428,0.30895280838012695,0.03081999532878399,0.7516253590583801,0.049702636897563934,223.6590118408203,223.7061767578125,S10,box,2
3,0.10000000149011612,0.3419181704521179,0.042032044380903244,0.7776623368263245,0.03469677269458771,223.96368408203125,224.00599670410156,S10,box,2
4,0.13333334028720856,0.36359935998916626,0.05262523144483566,0.8010063767433167,0.0386103130877018,224.2097625732422,224.25006103515625,S10,box,2
5,0.1666666716337204,0.3814955949783325,0.07455930858850479,0.8144147396087646,0.04580574482679367,224.6286163330078,224.67010498046875,S10,box,2
6,0.20000000298023224,0.3794058561325073,0.08876743912696838,0.8168870210647583,0.04527291655540466,224.8883514404297,224.93458557128906,S10,box,2
7,0.23333333432674408,0.3796404004096985,0.08927475661039352,0.8279322385787964,0.04289862886071205,225.0662078857422,225.1160430908203,S10,box,2
8,0.2666666805744171,0.37894999980926514,0.08276652544736862,0.8449764847755432,0.043425463140010834,225.1682586669922,225.22140502929688,S10,box,2
9,0.30000001192092896,0.37860816717147827,0.07144387811422348,0.8601141571998596,0.03440772369503975,225.1499786376953,225.20474243164062,S10,box,2
10,0.3333333432674408,0.3789610266685486,0.06120838597416878,0.8671146631240845,0.028374671936035156,225.11050415039062,225.16766357421875,S10,box,2
11,0.36666667461395264,0.38056716322898865,0.05803408473730087,0.8767088055610657,0.02891022153198719,225.02410888671875,225.0821075439453,S10,box,2
12,0.4000000059604645,0.37970080971717834,0.05049275606870651,0.8871806263923645,0.02073608711361885,224.93051147460938,224.99072265625,S10,box,2
13,0.4333333373069763,0.3767072260379791,0.04974028840661049,0.8924480676651001,0.0201240424066782,224.8553466796875,224.91720581054688,S10,box,2
14,0.46666666865348816,0.37770912051200867,0.05037246271967888,0.8980668783187866,0.019939497113227844,224.7368621826172,224.8010711669922,S10,box,2
