step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
19,0.6333333253860474,0.0,0.0,0.0,0.0,223.96536254882812,223.96536254882812,S10,jump,12
20,0.6666666865348816,0.0,0.0,0.0,0.0,223.80201721191406,223.80201721191406,S10,jump,12
21,0.699999988079071,0.0,0.0,0.0,0.0,223.6956787109375,223.6956787109375,S10,jump,12
22,0.7333333492279053,0.0,0.0,0.0,0.0,223.56593322753906,223.56593322753906,S10,jump,12
23,0.7666666507720947,0.0,0.0,0.0,0.0,223.43109130859375,223.43109130859375,S10,jump,12
24,0.800000011920929,0.0,0.0,0.0,0.0,223.2044219970703,223.2044219970703,S10,jump,12
25,0.8333333134651184,0.0,0.0,0.0,0.0,222.89279174804688,222.89279174804688,S10,jump,12
26,0.8666666746139526,0.0,0.0,0.0,0.0,222.5443878173828,222.5443878173828,S10,jump,12
27,0.8999999761581421,0.0,0.0,0.0,0.0,222.13418579101562,222.13418579101562,S10,jump,12
28,0.9333333373069763,0.0,0.0,0.0,0.0,221.72901916503906,221.72901916503906,S10,jump,12
29,0.9666666388511658,0.0,0.0,0.0,0.0,220.29176330566406,220.29176330566406,S10,jump,12
0,0.0,0.0,0.0,nan,nan,222.95545959472656,222.95545959472656,S10,run,22
1,0.03333333507180214,0.0,0.0,0.0,0.0,223.57577514648438,223.57577514648438,S10,run,22
2,0.06666667014360428,0.0,0.0,0.0,0.0,223.94435119628906,223.94435119628906,S10,run,22
3,0.10000000149011612,0.0,0.0,0.0,0.0,224.17642211914062,224.17642211914062,S10,run,22
4,0.13333334028720856,0.0,0.0,0.0,0.0,224.34030151367188,224.34030151367188,S10,run,22
5,0.1666666716337204,0.0,0.0,0.0,0.0,224.7415313720703,224.7415313720703,S10,run,22
6,0.20000000298023224,0.0,0.0,0.0,0.0,225.10720825195312,225.10720825195312,S10,run,22
7,0.23333333432674408,0.0,0.0,0.0,0.0,225.34756469726562,225.34756469726562,S10,run,22
8,0.2666666805744171,0.0,0.0,0.0,0.0,225.46978759765625,225.46978759765625,S10,run,22
9,0.30000001192092896,0.0,0.0,0.0,0.0,225.56832885742188,225.56832885742188,S10,run,22
10,0.3333333432674408,0.0,0.0,0.0,0.0,225.5567626953125,225.5567626953125,S10,run,22
11,0.36666667461395264,0.0,0.0,0.0,0.0,225.49244689941406,225.49244689941406,S10,run,22
12,0.4000000059604645,0.0,0.0,0.0,0.0,225.3583221435547,225.3583221435547,S10,run,22
13,0.4333333373069763,0.0,0.0,0.0,0.0,225.28973388671875,225.28973388671875,S10,run,22
14,0.46666666865348816,0.0,0.0,0.0,0.0,225.21646118164062,225.21646118164062,S10,run,22
15,0.5,0.0,0.0,0.0,0.0,225.0946502685547,225.0946502685547,S10,run,22
16,0.5333333611488342,0.0,0.0,0.0,0.0,224.9973602294922,224.9973602294922,S10,run,22
17,0.5666666626930237,0.0,0.0,0.0,0.0,224.90914916992188,224.90914916992188,S10,run,22
18,0.6000000238418579,0.0,0.0,0.0,0.0,224.80166625976562,224.80166625976562,S10,run,22
19,0.6333333253860474,0.0,0.0,0.0,0.0,224.6702423095703,224.6702423095703,S10,run,22
20,0.6666666865348816,0.0,0.0,0.0,0.0,224.5556640625,224.5556640625,S10,run,22
21,0.699999988079071,0.0,0.0,0.0,0.0,224.43246459960938,224.43246459960938,S10,run,22
22,0.7333333492279053,0.0,0.0,0.0,0.0,224.2962646484375,224.2962646484375,S10,run,22
23,0.7666666507720947,0.0,0.0,0.0,0.0,224.1605224609375,224.1605224609375,S10,run,22
24,0.800000011920929,0.0,0.0,0.0,0.0,223.91578674316406,223.91578674316406,S10,run,22
25,0.8333333134651184,0.0,0.0,0.0,0.0,223.59097290039062,223.59097290039062,S10,run,22
26,0.8666666746139526,0.0,0.0,0.0,0.0,223.13079833984375,223.13079833984375,S10,run,22
27,0.8999999761581421,0.0,0.0,0.0,0.0,222.6140899658203,222.6140899658203,S10,run,22
28,0.9333333373069763,0.0,0.0,0.0,0.0,222.03536987304688,222.03536987304688,S10,run,22
29,0.9666666388511658,0.0,0.0,0.0,0.0,220.2439422607422,220.2439422607422,S10,run,22
0,0.0,0.0,0.0,nan,nan,223.01260375976562,223.01260375976562,S10,walk,32
1,0.03333333507180214,0.0,0.0,0.0,0.0,223.54530334472656,223.54530334472656,S10,walk,32
2,0.06666667014360428,0.0,0.0,0.0,0.0,223.892578125,223.892578125,S10,walk,32
3,0.10000000149011612,0.0,0.0,0.0,0.0,224.0105743408203,224.0105743408203,S10,walk,32
4,0.13333334028720856,0.0,0.0,0.0,0.0,224.17303466796875,224.17303466796875,S10,walk,32
5,0.1666666716337204,0.0,0.0,0.0,0.0,224.48492431640625,224.48492431640625,S10,walk,32
6,0.20000000298023224,0.0,0.0,0.0,0.0,224.78634643554688,224.78634643554688,S10,walk,32
7,0.23333333432674408,0.0,0.0,0.0,0.0,224.9906463623047,224.9906463623047,S10,walk,32
8,0.2666666805744171,0.0,0.0,0.0,0.0,225.1016387939453,225.1016387939453,S10,walk,32
9,0.30000001192092896,0.0,0.0,0.0,0.0,225.14834594726562,225.14834594726562,S10,walk,32
10,0.3333333432674408,0.0,0.0,0.0,0.0,225.02227783203125,225.02227783203125,S10,walk,32
11,0.36666667461395264,0.0,0.0,0.0,0.0,224.9551544189453,224.9551544189453,S10,walk,32
12,0.4000000059604645,0.0,0.0,0.0,0.0,224.9035186767578,224.9035186767578,S10,walk,32
13,0.4333333373069763,0.0,0.0,0.0,0.0,224.82919311523438,224.82919311523438,S10,walk,32
14,0.46666666865348816,0.0,0.0,0.0,0.0,224.7932891845703,224.7932891845703,S10,walk,32
15,0.5,0.0,0.0,0.0,0.0,224.69149780273438,224.69149780273438,S10,walk,32
16,0.5333333611488342,0.0,0.0,0.0,0.0,224.58023071289062,224.58023071289062,S10,walk,32
17,0.5666666626930237,0.0,0.0,0.0,0.0,224.44923400878906,224.44923400878906,S10,walk,32
18,0.6000000238418579,0.0,0.0,0.0,0.0,224.33517456054688,224.33517456054688,S10,walk,32
19,0.6333333253860474,0.0,0.0,0.0,0.0,224.1981964111328,224.1981964111328,S10,walk,32
20,0.6666666865348816,0.0,0.0,0.0,0.0,224.0784149169922,224.0784149169922,S10,walk,32
21,0.699999988079071,0.0,0.0,0.0,0.0,223.97821044921875,223.97821044921875,S10,walk,32
22,0.7333333492279053,0.0,0.0,0.0,0.0,223.87074279785156,223.87074279785156,S10,walk,32
23,0.7666666507720947,0.0,0.0,0.0,0.0,223.7216339111328,223.7216339111328,S10,walk,32
24,0.800000011920929,0.0,0.0,0.0,0.0,223.4597625732422,223.4597625732422,S10,walk,32
25,0.8333333134651184,0.0,0.0,0.0,0.0,223.09523010253906,223.09523010253906,S10,walk,32
26,0.8666666746139526,0.0,0.0,0.0,0.0,222.63917541503906,222.63917541503906,S10,walk,32
27,0.8999999761581421,0.0,0.0,0.0,0.0,222.15594482421875,222.15594482421875,S10,walk,32
28,0.9333333373069763,0.0,0.0,0.0,0.0,221.61309814453125,221.61309814453125,S10,walk,32
29,0.9666666388511658,0.0,0.0,0.0,0.0,220.0108642578125,220.0108642578125,S10,walk,32
